lat	lon	hit
39.33649	-104.7473	0.0
49.34437	-122.61473	0.0
42.7639	-70.8023	0.0
41.21204	-81.54522	0.0
39.69054	-78.45292	0.0
38.52034	-92.42817	0.0
39.72717	-75.77499	0.0
33.90015	-83.38574	0.0
46.96854	-120.18082	0.0
34.4818	-111.80408	0.0
35.08079	-106.6718	0.0
33.57588	-111.51541	1.0
34.60275	-111.70768	0.0
34.22563	-113.03201	0.0
32.50529	-110.89727	0.0
32.25663	-110.79648	0.0
17.77125	-88.53427	0.0
32.394	-111.136	0.0
38.01332	-122.03692	1.0
34.00779	-117.56444	1.0
35.1346	-106.69479	1.0
34.50152	-117.91143	1.0
33.71433	-117.75741	1.0
37.87955	-78.90833	1.0
39.93703	-75.52663	0.0
42.45054	-71.40141	0.0
42.7639	-70.8023	1.0
35.06289	-90.11675	0.0
37.08873	-121.53926	1.0
36.58107	-104.58281	1.0
39.63635	-105.1162	0.0
37.99562	-122.97821	0.0
29.86278	-100.3375	0.0
38.52543	-121.79053	0.0
33.23518	-116.31972	0.0
30.13206	-81.37719	1.0
38.9555	-77.04935	1.0
28.13261	-80.62605	0.0
38.14629	-85.51053	0.0
4.8205	-72.97183	0.0
26.12603	-97.95592	0.0
12.01311	-86.14267	0.0
26.12603	-97.95592	1.0
10.48187	-84.61609	0.0
13.96438	-89.56788	0.0
-22.9562	-42.98243	0.0
26.18218	-98.11821	0.0
8.51881	-82.98746	0.0
28.08518	-97.03431	1.0
26.17202	-98.3829	1.0
26.18218	-98.11821	1.0
26.7721	-97.70135	1.0
28.2533	-82.7555	0.0
16.73935	-62.23312	0.0
24.5463	-81.8106	0.0
25.00589	-80.52394	0.0
32.6097	-99.68473	0.0
26.51486	-99.11621	0.0
38.34391	-96.65013	0.0
33.46412	-102.49545	0.0
26.14009	-97.17482	0.0
26.18218	-98.11821	1.0
10.4703	-84.65077	1.0
-12.92784	-70.29321	0.0
5.23038	-76.08375	1.0
8.35713	-83.1375	1.0
42.60383	-72.74122	0.0
50.34283	-115.86937	0.0
38.60287	-92.30447	1.0
42.99709	-82.32519	0.0
31.7825	-110.69633	1.0
36.13836	-119.71699	1.0
44.62994	-116.06837	0.0
33.04965	-117.29152	0.0
34.76254	-111.76461	1.0
33.82865	-118.34328	0.0
33.82865	-118.34328	1.0
29.61154	-100.4533	0.0
34.26706	-118.38507	0.0
32.31311	-110.81139	0.0
41.2767	-122.33942	0.0
49.03832	-123.74756	0.0
40.59059	-124.17077	0.0
46.05119	-118.20482	0.0
42.48672	-122.08459	0.0
28.52704	-82.34141	0.0
33.23858	-94.00842	0.0
48.04167	-99.05955	0.0
43.5251	-115.87656	0.0
41.49917	-81.71469	0.0
36.47373	-112.39604	0.0
45.72655	-72.05624	0.0
30.39809	-89.70062	0.0
30.3887	-81.61995	0.0
37.72096	-89.02865	1.0
30.34981	-97.80317	0.0
34.20164	-118.21229	0.0
36.53861	-121.92127	0.0
49.30419	-123.13901	1.0
43.17569	-87.89042	0.0
47.11722	-70.21741	0.0
41.9554	-82.514	0.0
44.37649	-73.14813	0.0
39.22045	-76.42174	0.0
42.1795	-87.9149	0.0
42.12772	-84.40216	1.0
43.7067	-70.24176	0.0
38.60664	-90.25821	1.0
48.77822	-79.21746	0.0
32.887	-107.85856	1.0
35.16756	-106.38019	1.0
44.59076	-104.71805	0.0
31.70645	-110.8686	0.0
36.05893	-112.10922	0.0
46.31402	-62.60269	0.0
45.58996	-73.82632	0.0
		1.0
		0.0
		0.0
		0.0
41.9554	-82.514	1.0
39.09227	-77.33124	0.0
31.63771	-81.27181	0.0
41.71848	-84.98605	1.0
29.37114	-94.72871	0.0
42.7639	-70.8023	1.0
28.09761	-81.73275	0.0
38.62992	-89.2988	1.0
26.36547	-81.86262	1.0
27.61559	-82.73423	1.0
29.57058	-83.37886	1.0
28.65263	-96.22908	1.0
39.11258	-77.10679	1.0
35.14667	-89.98666	0.0
43.06062	-78.98821	1.0
49.5265	-120.48016	0.0
44.79487	-92.96391	1.0
39.22338	-107.79534	1.0
41.23554	-105.51991	1.0
44.99865	-113.64146	1.0
30.23944	-89.42556	1.0
33.73892	-96.75245	1.0
29.54262	-95.3106	0.0
8.97541	-79.51205	0.0
13.704	-89.99996	1.0
33.66373	-117.84268	1.0
37.55376	-122.0875	0.0
41.9283	-87.637	0.0
17.99239	-93.38989	1.0
46.87737	-71.2814	0.0
33.9929	-84.17225	0.0
42.47969	-76.45098	0.0
32.72197	-117.17205	0.0
32.15531	-107.50618	1.0
38.33638	-104.7413	1.0
31.65236	-101.79711	1.0
32.22985	-109.82432	0.0
45.54734	-122.37319	0.0
27.82753	-97.07896	0.0
43.1653	-70.59318	0.0
29.31559	-94.75798	0.0
30.15157	-84.14733	0.0
41.06667	-87.62167	0.0
33.55768	-102.33858	1.0
42.41148	-73.32559	0.0
48.37149	-124.62829	0.0
36.61445	-118.80786	0.0
39.16783	-119.92657	0.0
32.24125	-110.75541	0.0
32.69063	-108.73745	0.0
32.26577	-110.75142	1.0
40.77857	-112.02539	0.0
47.678	-68.87323	0.0
40.69717	-110.9041	1.0
35.21013	-106.44917	0.0
35.21013	-106.44917	0.0
26.51462	-99.1155	1.0
26.0813	-98.13514	0.0
13.96438	-89.56788	0.0
17.97536	-94.50847	0.0
44.58709	-88.01627	0.0
38.12159	-98.49037	1.0
27.58163	-81.03275	0.0
37.49786	-93.99104	0.0
40.83986	-77.8402	0.0
47.70455	-122.14169	0.0
44.82499	-68.76709	0.0
43.06062	-78.98821	1.0
33.07922	-117.06264	0.0
34.22563	-113.03201	0.0
35.36707	-86.6338	1.0
39.22401	-87.56361	0.0
29.23339	-89.99624	0.0
49.49782	-114.39722	0.0
40.55183	-81.22769	1.0
33.36145	-111.73395	1.0
63.71759	-148.98817	0.0
29.14325	-83.03389	0.0
29.33169	-94.73242	0.0
		0.0
40.21932	-105.53894	0.0
31.40881	-110.10678	1.0
28.14663	-82.65967	0.0
41.57626	-78.58463	0.0
42.37592	-71.48306	0.0
